tweet,username,likes_count,date,sentiment2cat,sentiment3cat
midnightmass the way sheriff says christian has me rolling,akitron,8,2021-10-12,pos,neu
what i'm not seeing enough talk about is how good hamish linklater is. he is absolutely killing it. midnightmass,kbbaus,2,2021-10-12,pos,neg
i'm two episodes into midnightmass and i love the slow burn. deserves all the praise i've been seeing. he is wonderful.,kbbaus,2,2021-10-12,pos,pos
"god does not love you more than anyone else. you are not a hero. and you certainly, certainly are not a victim.... and god loves him. just as much as he loves you, bev. why does that upset you so much? ...that god loves everyone just as much as you? - annie flynn midnightmass",timneufeld,14,2021-10-12,pos,pos
erin greene. that is it. that is the tweet. midnightmass,byoungweb,8,2021-10-12,pos,neu
omg i just realized i do know her! i just did not recognize her! see? midnightmass,heathergi76,0,2021-10-12,pos,neu
acabei de assistir a s | e de midnight mass ()! midnightmass book iii: proverbs tvtime,joao_815,0,2021-10-12,pos,neu
"hamish linklater as father paul hill in midnight mass, a true gift of a show batblack heartlatin cross selectordrop of blood {midnightmass, }",sheisawantedman,26,2021-10-12,pos,pos
monsignor in midnightmass can preach honey,dbrainscientist,1,2021-10-12,pos,neu
"midnight mass episode : so long joe. saw that coming, least inviting hug in the history of hugs. skull wtf riley. drop of blood midnightmass netflix",jpelletierfict,2,2021-10-12,neg,neg
midnightmass episode : dead cats,scarson_,1,2021-10-12,neg,neg
finally sitting down to watch movie midnightmass and catching my eye of the dashing .. i dig the sophistication peppered into the beard my friend. it is definitely a keeper.,natelgonzalez,0,2021-10-12,pos,pos
"bev, you awful bitch. midnightmass",rulerofmyself,0,2021-10-12,neg,neg
bro fuck that bitch bev midnightmass,ajela22,0,2021-10-12,neg,neg
"mine is cushing/lee is first dracula. i got a lot of nods to salon is lot and  days of night in midnightmass i loved the whole damn show, my friend.",petebparker62,0,2021-10-12,pos,pos
midnightmass when will riley and sheriff become buddies i think they both need that,akitron,4,2021-10-12,pos,neu
"if you're sleeping in this show and want a delightful show burn of character and horror, get onto it. nails it again. midnightmass simpsons",baz6sic6,1,2021-10-12,pos,pos
bev keane is literally the delores umbridge of midnightmass,madisonljames,0,2021-10-12,pos,neu
just finished episode  and i just have one thing to say what the fuck midnightmass,ilonaftoth,0,2021-10-12,neg,neg
finally watched midnightmass and whoo boy. did it again. if and samantha sloyan do not win emmies then there is no justice.,superdudd,0,2021-10-12,neg,neg
"midnightmass this old bitch is literally just a young woman in a wig!!!!!,&amp;?&amp;?&amp;?? you do not got any older bitches on speed dial mike?",akitron,14,2021-10-12,pos,neg
i guess alidar jarok is daughter did not turn out so well after all. startrektng midnightmass,jkerridgednp,3,2021-10-12,pos,pos
the real mystery of midnight mass is how there can be all that waterfront property and not a single gay person living there. midnightmass comingoutday,slavin_jonathan,15,2021-10-12,pos,neu
still a better love story than twilight pleading midnightmass,benedictall,4,2021-10-12,pos,pos
inclusive eu midnightmass,starsofnellie,0,2021-10-12,pos,neu
midnightmass is surprisingly a good show!,thisisreality24,0,2021-10-12,pos,pos
well i started watching midnightmass,allflicker,5,2021-10-12,pos,pos
just finished midnightmass. that was an incredible ride. thank you black heart,suspendedmurphy,3,2021-10-12,pos,pos
midnightmass what the main guy did was bad and he did his time but he lives with his guilt and the carceral system sucks so bad he like…..can not do anything but live at home with his broke parents &amp; like….just hang on an island with  people,akitron,11,2021-10-12,neg,neg
"in today is daily stream, i recommend you check out is magnificent cronos on . it is a lovely, unique vampire tale. if you love midnightmass you'll almost certainly love it too.",reeljeffewing,1,2021-10-12,pos,pos
"have you watched alice in borderland and thought ""i wish there was more mindless violence?"" then squidgame is for you. nearly no difference otherwise and if anyone suggests midnightmass, equally overrated unless you like meaningless, drawn out monolouges recommend: the stand",factchalk84,1,2021-10-12,neg,neg
"your last episode dialogue of midnight mass was the best, scripted, encapsulation of a description of zen beliefs (“what happens when you die?”) and in summation was as brilliant as alan watts in any movie i have ever seen.bravo! midnightmass",artcadien,0,2021-10-12,pos,pos
couldnt they just cast age appropriate actors instead of of wigs n makeup? looks like a hs play midnightmass,msmcslothyface,0,2021-10-12,pos,pos
i hope bev keane has a fast pass to hell. heart midnightmass,byoungweb,0,2021-10-12,pos,pos
midnightmass i love this boring main white guy he is crying rn for his old friend and he struggles with sobriety and his guilt…..what a nice milquetoast man,akitron,7,2021-10-12,pos,pos
midnightmass are all these main old people just in make up……..this is so funny how much this lady playing the doctors mom is absolutely just a  year old woman with bad make up and a wig,akitron,6,2021-10-12,pos,pos
"if midnightmass is doing anything for me right now, it is making me glad i no longer attend the catholic church. sweat smile",byoungweb,0,2021-10-12,pos,pos
she is testing me... midnightmass,joeymoser83,25,2021-10-12,pos,neu
midnightmass show is crazy…,freauxmama,2,2021-10-12,pos,neu
midnightmass i think if this show had like  really dope nun it would have added a lot to the show,akitron,8,2021-10-12,pos,pos
_and_son midnightmass was one of my favorite things i e seen in a while! read that mike flanagan is doing a poe series centered around “fall of the house of usher”. sooo excited!,realjoeyjabroni,1,2021-10-12,pos,pos
a+ whoever did this midnightmass the galling bit is they could have written the meaning with subtext but instead of subtlety they lazily beat you over the head with soliloquies.,beardedmiguel,0,2021-10-12,neg,neu
"just finished episode  of midnightmass, still waiting for something extraordinary to happen, guess a little more patience is required. writingcommunity",dansihota,0,2021-10-12,pos,neu
"finally finished midnightmass. as usual, knows his onions with the horror genre and approaches it with so much maturity - especially on such a divisive topic like religion. for once, the show was better than the book.",tvdirksholar,1,2021-10-12,pos,pos
can someone at tell me where y'all got the owl statue from midnightmass episode three: proverbs ? i would really like that owl.... thank you!,jbravo349,0,2021-10-12,pos,pos
a lot of people need to hear what annie flynn told bev keane midnightmass *spoilers*,jon_speaks_,158,2021-10-12,pos,neu
"i've just watched episode s | e, 'book ii: psalms' of missa da meia-noite! midnightmass tvtime",_poize,0,2021-10-12,pos,neu
"midnightmass i fucking knew it, i knew he was the same dude",akitron,9,2021-10-12,neg,neu
this dad just issued the worst apology ever and it is so awkward because they are literally on a fucking boat and his son lives with him and they just have to bear with each other. and his son did not even get the chance to actually forgive him midnightmass,kristalliserade,0,2021-10-12,neg,neg
"finished watching midnightmass. i enjoyed this new take on an old trope. it was thought provoking, creepy, and an emotional roller coaster. ++",win_ott,3,2021-10-12,pos,pos
midnight mass disturbed me. great story. mike flanagan never disappoints. midnightmass midnightmassnetflix,cean_lumbaca,1,2021-10-12,pos,pos
the acting in midnightmass is freaking amazing.,color_mage,3,2021-10-12,pos,pos
"midnightmass on one hand i totally get the sheriffs kid wanting to go to church bc they live on the most insane island on earth but sheriff being like are you joking me dude ya allah not this not the christians..,.he is right",akitron,8,2021-10-12,neg,pos
i tried to watch midnightmass and i just could not get into it,yourgoodkarma_,1,2021-10-12,pos,neu
"also finished midnightmass and while it was slow at times, it was an overall good show. i also love a good poster",leslieaacosta,1,2021-10-12,pos,pos
"midnightmass ohhhh so the sheriff converted for his wife…,,cute she must have been a baddie",akitron,8,2021-10-12,pos,neu
midnightmass () directed by mike flanagan,mrmikef0x,0,2021-10-12,pos,neu
finished midnightmass not bad. not bad.,tonyfiggs,0,2021-10-12,pos,pos
"just finished midnightmass. () not a dry eye here. , you never cease to amaze me. honestly any &amp; all of your work is and has been one of my reasons to keep going. cheesy, but true. brilliant &amp; moving work, as always. your fan, katie",kati3huynh,0,2021-10-12,pos,pos
"i do not care who went up in flames, escaped or whatever. i was not about to sit through  more minutes. i did like it a lot, however. midnightmass",metropolitanguy,0,2021-10-12,pos,neu
just starting midnightmass !!! so excited!,maxsmama678,0,2021-10-12,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,jumalheiros,0,2021-10-12,pos,neu
i’m still right here.. mentally and emotionally sunny love this view love this view!! midnightmass,benedictall,7,2021-10-12,pos,pos
midnightmass the pain in the sheriffs eyes after just pure toxic nonsense and people clapping to it….bro i’m about to cry sorry  say lmao this is painful,akitron,9,2021-10-12,neg,neg
"this is beautiful, but we could've done without this philosophical allegory ending mixed with astronomy midnightmass",metropolitanguy,0,2021-10-12,pos,pos
i really wish someone had given me a warning about the cats midnightmass,allie_rouge,1,2021-10-12,pos,pos
"the most relatable moment of is when bev says ""i am frustrated"" and father replies ""i know"". i need this as a gif to always keep in handy. it works perfectly out of context of the show and in the context of my life rel midnightmass netflix",mathildemartell,0,2021-10-12,pos,pos
wait the muslim boy never drank the vampire blood from what i seen. how did he come back? netflix midnightmassnetflix midnightmass,jerzdareaper,0,2021-10-12,pos,neu
midnightmass this is a really weird scene i do not love this….,akitron,4,2021-10-12,neg,neg
there are not a lot of tv shows/movies that have me genuinely *shout* out “what the fuck” but man midnightmass just got me a couple times,ilonaftoth,0,2021-10-12,pos,neu
midnightmass why they got this little girl confronting &amp; forgiving this old drunk man who caused her spinal injury……..alone………,akitron,9,2021-10-12,neg,pos
finally finished midnightmass wtf are hubby and i gonna watch now?,loren_170,0,2021-10-12,neg,neg
"i'm not as nitpicky as others on here, so i'm hooked. midnightmass",badcatholicguy,1,2021-10-12,pos,neu
tempted to check out all the midnightmass spoilers on page,tamiilore_o,0,2021-10-12,pos,neu
"re-watched the opening scene from midnightmass episode . i sure do enjoy those single camera takes.  minutes of conversation, one camera, several of the actors involved and birds.. lots and lots of birds. midnightmassnetflix",grandpa_rufus,0,2021-10-12,pos,pos
tonight is watch…nightsofhalloween midnightmass halloween _horror,vancornish3,2,2021-10-12,pos,neg
at what point do they just call buffy to deal with the situation midnightmass,xbivis,8,2021-10-12,pos,neu
"could we interest you in a little chat michael murray? we talk about mel gibson is fatman, if it helps. questforadventure chitchatpaddywack talkytime melgibson midnightmass mario chrispratt",questforad,1,2021-10-12,neg,pos
"dontdrinkthekoolaid in the netflix movie: midnightmass they were in church passing around the koolaid. have y’all drunk the koolaid at these trumprallies? no mask no vaccination trump won , yes! y’all drunk something ate something that blocks the brain from seeing,hearing",mamadeejack,0,2021-10-12,neg,pos
"decided to listen to the midnightmass soundtrack, and it is just the creepy hymns. i do not know why i do this to myself. i'm not going to be able to sleep",thybrad42,1,2021-10-12,pos,neu
"at pm cst on tune into that one show, where we will show you sights never seen before in the world of geek culture. today is show will feature reviews for midnightmass ,halloween resurrection, whatif , coverage on the new hellraiser reboot, and much more!",comicbookgeek52,4,2021-10-12,pos,neg
this bitch midnightmass,metropolitanguy,0,2021-10-12,pos,neg
i took these pics yesterday morning. tonight i finished watching midnightmass and they’re freaking me out.,janiceforsyth,33,2021-10-12,pos,neg
binged most of midnightmass but need to take a break from supernatural murders to regular murders midsomermurders season,chriswb71,1,2021-10-12,pos,neg
"holy shit that ""what happens when we die"" conversation in midnightmass might be the best non-religious description of death as beautiful i have ever heard! goddamn!",zervel,6,2021-10-12,pos,neg
"did bev poison the priest? if so, why? did she suspect or did she just want to get rid of him thinking midnightmass",merricalico,0,2021-10-12,pos,neg
"oh and i guess i did start the month by ripping thru all  eps of midnightmass on netflix, which was absolutely nuts &amp; totally surprised me with how compelling &amp; engrossing it was for being so theology/meaning of life monologue driven, but man it got me",sanford_and_son,1,2021-10-12,pos,pos
midnightmass is interesting so far. just started episode .,kingssun,0,2021-10-12,pos,pos
i need to watch midnightmass cause i am missing being thirsty over and that is not alright!,ricardofcsousa_,0,2021-10-12,neg,neg
_ this is true. i can not muster the energy to start the hr runtime of “love exposure” and yet easily binged  hours of midnightmass . go figure.,gman23677156,0,2021-10-12,pos,pos
sooooo.... there is a ton of old hymns used for the soundtrack in midnightmass.....and my ma and brother host a live hymn sing for the church every monday evening.... guess who got them to play those songs for tonight grinwink,spoonie_chef,0,2021-10-12,pos,pos
midnightmass is one of netflix underrated horror series. i have not been jump in a minute but y'all got me joy,missfrostbitee,0,2021-10-12,pos,pos
"is a masterpiece. i’m on my th rewatch and i’m still noticing things that i did not notice before. heart the music, acting, directing…all the awards to everyone involved midnightmassnetflix midnightmass",lysianne9,0,2021-10-12,pos,pos
kind of freaked out that no one shuts the curtains on midnightmass i mean who takes a pee and looks out for the window at the same time woman shrugging selectorjapanese goblin,ninajxxx,1,2021-10-12,pos,neg
i enjoyed midnightmass but it was not scary. it did make me think about what i believe in and i shed a few tears.,janinercamp,0,2021-10-12,pos,pos
whoah. end of episode  of midnightmass - what happens to riley - did not see that coming!,horrorhomeroom,5,2021-10-12,pos,neu
"me: why is everyone obsessed with midnightmass? me  minutes into the first episode: ah. yes, of course.",thatchikchelsea,3,2021-10-12,neg,pos
these people are fucking insane. christianity is a cult though so i understand. netflix midnightmassnetflix midnightmass,jerzdareaper,0,2021-10-12,neg,neg
did he rly have to do all that out on the boat? like there was no other way to show her raised eyebrow midnightmass,icedchal,0,2021-10-12,pos,pos
a step into mike flanagan is horror- my personal feelings about the works of after watching midnightmass. shoutout to whose videos introduced me to flanagan is works.,fabulaphile1,1,2021-10-12,pos,neg
there is always scripture for that midnightmass,metropolitanguy,0,2021-10-12,pos,neu
"not christianity, judaism, nor kanye west sparked an interest in cracking a bible open for the last decade like midnightmass has.",pickyfinsel,1,2021-10-12,pos,pos
wait… not the pastor turning into a vampire midnightmass,elledubb__,0,2021-10-12,pos,neu
just finished my nd rewatch of midnight mass midnightmass fatherpaul midnightmassnetflix,kjorbl,84,2021-10-12,pos,neu
"episode four of midnightmass is, hands down, the best tv i’ve seen all year. is a master of his craft. goat",h0psfy,0,2021-10-12,pos,pos
well that was a mad ending. midnightmass,mattbellberry,1,2021-10-12,neg,neg
the actress who plays bev in midnightmass deserves an oscar. i have not seen crazy this good since fatal attraction.,jamesseabridge,1,2021-10-12,pos,pos
let me tell you something. these people are acting acting. midnightmass,msbrooke_lynn,0,2021-10-12,pos,neu
"now there is something we'd like to lick! on our new episode, we talk squid game, midnight mass, and the new sopranos movie - visit for links to listen! podcast podcasts squidgame midnightmass themanysaintsofnewark",ronbrianpodcast,1,2021-10-12,neg,pos
i did not think midnightmass would have me crying but it did- just remember: “we are simply the cosmos dreaming of itself.”,finalgirlmedusa,2,2021-10-12,neg,neg
book vii: revelation midnightmass,metropolitanguy,0,2021-10-12,pos,neu
"just finished midnightmass. wow, what an incredible show. mike flanagan does it again. i actually think i liked this even more than the haunting of hill house. the whole concept is truly so scary when you really think about it. amazing. highly recommend!",littlemissslay,3,2021-10-12,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,medeirosnetow,2,2021-10-12,pos,neu
"i honestly have not cried while watching a tv series in awhile. (aside from last week. not caught up, no spoilers please thx. ) which is unfortunate. sad. disappointing. i watch to be moved. and. well. holy shit that just broke me. midnightmass",jennahp,0,2021-10-12,neg,neg
my daughter and i are playing midnightmass,_morgenjohnson,4,2021-10-12,pos,pos
this shit is something else midnightmass,metropolitanguy,0,2021-10-12,neg,neg
i dont think i will recover from this some kind of pain midnightmass,yookshie,1,2021-10-12,pos,neg
why was the unhinged priest kinda hot by the end midnightmass,merricalico,0,2021-10-12,pos,neu
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,medeirosnetow,1,2021-10-12,pos,neu
ok this is when my ass would’ve fled tf out midnightmass,metropolitanguy,0,2021-10-12,pos,neg
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,lwtgmez,0,2021-10-12,pos,neu
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,medeirosnetow,1,2021-10-12,pos,neu
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,itsmeeandie,0,2021-10-12,pos,neu
giving the jonestown vibes midnightmass,metropolitanguy,0,2021-10-12,pos,pos
notessend me an angelnotes midnightmass,metropolitanguy,0,2021-10-12,pos,neu
the boat scene exploding head midnightmass,caramelcookiie,0,2021-10-12,pos,neu
"i know i should not but i can not stop laughing at this scene. joy we all know a few miserable sods that should have this on their wall. in fact, i might make ones as stocking fillers for christmas. midnightmass",kitpatlecter,0,2021-10-12,neg,neg
i need her to sit her meddlesome ass down somewhere midnightmass,metropolitanguy,0,2021-10-12,neg,neg
okkkkkkk we starting midnightmass,badcatholicguy,3,2021-10-12,pos,neu
just finished watching midnightmass and i am not okay,lexrigoni,2,2021-10-12,neg,neg
"there is a dude in my hospital room whose wife is loudly reading the bible. and while i try to be respectful of all peoples' faith, it feels like i'm now in an episode of midnightmass and i did not sign up for it.",wrackwonder,23,2021-10-12,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,martabelljar,0,2021-10-12,pos,neu
"well, i am absolutely fascinated by midnightmass on netflix. what a twisted tale … but absolutely believable. certainly worth watching.",jpg_rising,2,2021-10-12,pos,pos
if she only knew how fucking crazy she sounds right now midnightmass,metropolitanguy,0,2021-10-12,neg,neg
midnightmass was an extremely weak storyline with a lot of deadends and unexplained stupidness and less horror / jumps than scream hard to believe that its the same people who gave us hauntingofhillhouse sorry i wasted my time with  episodes of my life on it,slimlinedesigns,0,2021-10-12,neg,neg
"now you wanna act like you care. fuck off, pops midnightmass",metropolitanguy,0,2021-10-12,neg,pos
take me home midnightmass,metropolitanguy,0,2021-10-12,pos,neu
"so this one derailed my daysofhorror and i do not think i’m mad about it? even though it is a bit dialogue heavy the ending was amazing! heavy catholicism, seaside village vibes and stunning visuals! highly recommend smiling impjack o lantern midnightmass horror netflix",re_dondobeach,3,2021-10-12,pos,pos
¡visto! book vi: acts of the apostles (s | e) of midnightmass tvtime,sandroehd,1,2021-10-12,pos,neu
"i watched midnightmass last week and i just finished thehauntingofblymanor and while i loved both immensely, i think both of them could be improved by cutting scenes amounting to ½ to  episode at a guess. contrarily, i loved the love story of bly so &gt;much&lt; i want more",abipolarwoman,0,2021-10-12,pos,pos
midnight mass. enjoyed the first  &amp; a half episodes but this shit has utterly lost the fuckin plot now. midnightmassnetflix midnightmass,francescajayne_,0,2021-10-12,pos,neg
i have fnl ptsd. in the best way possible. i really cannot cannot cannot watch / matt saracen/riley flynn cry. i just can not. theson midnightmass i feel an entire friday n night lights series rewatch coming on.,jennahp,0,2021-10-12,pos,pos
my current workinprogress the angel from netflix is midnight mass. . midnightmassnetflix midnightmass demon horrorart macabre spooky halloween,gregnowachek,3,2021-10-12,pos,neu
never mind squid game. midnightmass looks at the nature of people (we are complicated) and the way people use and abuse religion for good and evil.,knowyourobama,0,2021-10-11,neg,neg
i mean did they have to sing the sad titanic song at the end?! sob midnightmass netflix,mirandaaa999,0,2021-10-11,neg,neg
"there is something about midnightmass that is just got me so tired. i know some of what it is, but i’m too tired to even discuss it here.",the_tent_peg,1,2021-10-11,neg,neg
damn! midnightmass is trippy as fukkk. what the hell am i watching?!? lol confusedconfused,bryansview,0,2021-10-11,pos,neg
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,aboremostly_,0,2021-10-11,pos,neu
book vi: acts of the apostles midnightmass,metropolitanguy,0,2021-10-11,pos,neu
so i’m watching midnightmass and this bev mf? shorty is coo coo for coco puffs in the name of jesus,4kjae,7,2021-10-11,pos,neu
ep  midnightmass wtff a master piece,twntys0,1,2021-10-11,pos,neu
started this now ( before you ask i do have a life and do not only watch tv i promise innocentjoy) however i’m stuck into this! anyone see it? midnight mass (–) imdb midnightmass,njpd1981,0,2021-10-11,pos,pos
episodes into midnightmass and it is fantastic. can not wait to watch more.,jay12678,0,2021-10-11,pos,pos
my rec: watch the first  episodes of midnightmass and call it good.,auskaworks,1,2021-10-11,pos,pos
getting so angry at midnight mass and how stupid religious people are or can be. i know it is a fictional show but fuuuuuck. midnightmass,mattbellberry,1,2021-10-11,neg,neg
monsignor pruitt says have some before you sleep. goodnight midnightmass skulljoy,cecilia97n,5,2021-10-11,pos,neu
your pastor give you demonic communion blood and now you can not go out in the sun or you go burn up n die midnightmass,di_king_kale,1,2021-10-11,pos,neg
"just finished midnightmass and holy shit. again, bev can fuck right off into the sun.",macro_poyo,1,2021-10-11,neg,neg
omg! that was something. this is a brilliant writing. hats off to you midnightmass,aqmalikk,0,2021-10-11,pos,pos
i've just watched episode s | e of midnight mass! midnightmass tvtime,lord_zardoz,0,2021-10-11,pos,neu
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,bruno90rm,0,2021-10-11,pos,neu
honestly. if you’re looking at midnightmass on netflix and thinking “will i give it a go” - episode  is probably one of the best tv episodes i’ve ever watched in anything. shook midnightmassnetflix,stephenfagan1,0,2021-10-11,pos,pos
we watched midnightmass today. binged the whole motherfucker. we enjoyed it so much. and were so great - as was the rest of the cast. my one observation was that the island is inhabitants clearly never ever watched a horror movie. amateurs rofl,bourahioro77,0,2021-10-11,pos,pos
"midnightmass i’m on edge with this muslim character,,,,,what are they going to my man…..",akitron,9,2021-10-11,pos,neu
when it comes to halloween films do you go more modern or more old-school?? we're taking a look at a bit of everything in our daysofhalloween and today we took a look at new netflix series midnightmass come check it out now at,worthitpoints,1,2021-10-11,pos,neu
the sheriff in midnightmass hothothand over mouth,cecilia97n,12,2021-10-11,pos,neu
"would you consider midnightmass a parallel story to salemslot. also, would you consider rebooting salemslot if you got stephenking consent?",thethomasbrophy,0,2021-10-11,pos,pos
bev keane is a dangerous religious zealot. i saw that from the first  minutes but damn midnightmass,askanonpro,0,2021-10-11,neg,neg
onto nd half of salem is lot after becoming obsessed with midnightmass,cyan_rose,1,2021-10-11,neg,neg
whoa. finally started midnightmass and it is getting better and better by the minute!!,mosdepo,1,2021-10-11,pos,pos
what. a. show. one of the best vampire media is imo midnightmass,claudiaxcollins,0,2021-10-11,pos,pos
watching midnightmass and all i can say is - of course it opens on a car wreck in illinois.,rebelleftshark,0,2021-10-11,pos,neg
"if hauntingofhillhouse was too scary for me, will i cope with midnightmass ? i’m not good with horror, but i love the cast and want to watch it!",vicki_isitt,0,2021-10-11,neg,pos
what i can say about midnightmass is that they have gifted theatre kids with a handful of  minute monologues and that is always appreciated,socialsiege,2,2021-10-11,pos,pos
boo ghost grab your halloween hoodies online. backhand index pointing right medium dark skin tone bestbuy dayofthegirl eternals fashion quoteoftheday nightsofhalloween halloween halloween halloweencostume halloweenmovie style thewalkingdead scream zombies venom midnightmass hocuspocus,profoundstore,3,2021-10-11,pos,neg
the most unrealistic part of the show still remains a teenager begging his dad to let him go to church midnightmass,xbivis,3,2021-10-11,pos,neu
"noo, midnightmass do not get kittens eaten, get people eaten like a normal horror story. have you no self-respect?",cupricanka,1,2021-10-11,pos,neg
i really want to like midnightmass and it started off well but i’m actually quite bored by episode,sophiejournals,0,2021-10-11,neg,neg
making sense of the final episode of midnight mass. catastrophic failure of project governance poor articulation of vision and desired end state failure to identify and address foreseeable risks midnightmass,selga55,2,2021-10-11,neg,neg
live footage of me watching midnightmass,xbivis,0,2021-10-11,pos,neu
"at the end of midnightmass episode , we discovered that monsignor pruitt had been made young by an ""angel"", and now we will discover the ramifications in episode . recaps another great episode!",1428_elm,0,2021-10-11,pos,pos
i just wanna know how nobody on midnight mass knows what a vampire is. midnightmass,whoopsdinosaur,5,2021-10-11,pos,neu
"midnight mass () - mike flanagan is king of the ""depressing as hell horror"" genre. i loved it. besides the obvious critique of religion and how easily humans pervert it to match their own ambitions, i really loved the exploration of forgiveness and community. midnightmass",zxratv,0,2021-10-11,pos,neg
another long ass monologue midnightmass,sophiejournals,2,2021-10-11,neg,neg
if you have not yet seen midnightmass i think the below might just be the tweet that would do it!,in2thew00ds,0,2021-10-11,pos,neu
"midnightmass “book v: the gospel”clapping hands medium dark skin tone great episode, loving this show so far! i’d follows these characters no matter what they did,and the dialogues, could listen all day. can not wait to continue watching.",award4tony,0,2021-10-11,pos,pos
sending catboy father paul pictures to my sister is my new favorite pastime. midnightmass,codimarion_art,1,2021-10-11,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,sunchinemxlik,0,2021-10-11,pos,neu
ali praying with his dad as the sun rises sobsobsob midnightmass,maddramaqueen,0,2021-10-11,pos,pos
midnight mass () s | e book i: genesis midnightmass tvtime,eumitsuki,0,2021-10-11,pos,neu
"i was already a huge fan of mike flanagan and his work, but i was honestly blown away by how amazing midnightmass is. absolutely everything about this limited series is pure perfection. the writing is out of this world.",notsupermario1,2,2021-10-11,pos,pos
help! i'm going for accuracy but i can not get a good up-close shot in midnightmass so what do sheriff hassan is boots look like?,capn_fletcher,0,2021-10-11,pos,pos
i would skip the first  eps of midnightmass nowt happens .  onwards have been very watchable if obvious,dogwelder2099,1,2021-10-11,pos,neu
"gah midnight mass is so good i cannot recommend it enough, especially to anyone raised catholic. midnightmass",maddramaqueen,1,2021-10-11,pos,pos
yeesh there are some lengthy monologues in midnightmass but then its also too intriguing as to what happens next eyes,paolomc84,0,2021-10-11,pos,neu
"midnight mass is one of the best tv shows in years. writing, acting, direction all sublime. midnightmass",gh05ted,2,2021-10-11,pos,pos
erins idea of heaven in midnight mass is purely beautiful midnightmass netflix,rhiamahay,0,2021-10-11,pos,pos
"who the fuck killed his dog?! bc that looks like someone poisoned him. oooh! where is john wick? midnightmass also, i apologize for the spoiler.",darkly_written,1,2021-10-11,neg,neg
bev girl tf? i blame this rec center midnightmass,teezinthecity,0,2021-10-11,neg,neg
midnightmass book iii: proverbs,vix_winchester,1,2021-10-11,pos,neu
¡visto! book vi: acts of the apostles (s | e) of midnightmass tvtime,sandroehd,0,2021-10-11,pos,neu
damn midnightmass episode . damn you mike flannagan for bringing this pain,lenoremscv,0,2021-10-11,pos,neg
"""you reached through time and you stole"" what a line midnightmass",pauleyezonme,0,2021-10-11,pos,pos
seen “midnightmass” on yet?,a_shibli_,0,2021-10-11,pos,neu
just finished midnightmassnetflix who else has watched? midnightmass,miss_rhi_rhi,0,2021-10-11,pos,neu
i’m putting this out there; midnightmass is the most tedious show you’ve ever made.,blackburnjedi,0,2021-10-11,pos,neu
finished squid games. great series. expect a season . now onto midnightmass,thisisnattyyo,0,2021-10-11,pos,pos
so. i’ve been watching midnight mass. needed to make this midnightmass,littleboopa,15,2021-10-11,pos,neu
"genuine question: is crockett island on midnightmass in new england or the pacific northwest?? i tried to figure it out, but i really could not tell. thanks!",tiaphd,8,2021-10-11,pos,neg
midnightmass is an experience. well done. black heartraising hands medium dark skin tone the dialogue is just ok hand medium dark skin tone,charitesnzephyr,0,2021-10-11,pos,pos
daniel kurland () looks at the corruption of faith through false prophets in park chan-wook is 'thirst' and mike flanagan is midnightmass,bdisgusting,120,2021-10-11,neg,pos
"fucking hell, i was not expecting the show to go in this direction after finishing episode ! jesus christ! , you've done a fantastic job, yet again! midnightmassnetflix midnightmass",zubi_q,5,2021-10-11,neg,neg
the beauty and heartbreak of the final prayer sobbroken heart midnightmass,jabeenwaheed,2,2021-10-11,pos,pos
excellent coffee mugs in midnightmass,michael_currell,0,2021-10-11,pos,pos
"just finished midnight mass, i thoroughly enjoyed it, was great as the sheriff and he is a liverpool fan, and samantha sloyan as bev brilliantly evil midnightmass",burnskimal,0,2021-10-11,pos,pos
squidgame done n that finale confused the heck out of me! on to midnightmass,rubbiya100,0,2021-10-11,neg,neg
seriously? why did nobody tell me that hamishlinklater is in midnightmass? now i'm a week behind and need to catch up! damn good for nothing is... what are you good for if you will not tell me hamish is in something.,esternaefil,1,2021-10-11,pos,pos
i've just watched episode s | e of midnight mass! midnightmass tvtime,lord_zardoz,0,2021-10-11,pos,neu
finished watching midnightmass for the second time,coreypea88,0,2021-10-11,pos,neu
"i should definitely watch midnightmass by myself in the dark, after i swear i heard someone cough outside my very remote house late last night, right?",jesscaitreid,12,2021-10-11,neg,pos
"now that midnightmass has been out for more than a week, i'd like to ask the fans... which limited series is your personal ""favorite"" so far?",dkroenung,4,2021-10-11,pos,pos
"midnightmass is complete! what a trip, and what an achievement from mike flanagan - such an immensely creative take on a whole bunch of ideas, woven into a completely new package.",nickdebruyne,5,2021-10-11,pos,pos
"so midnightmass is freaking amazing. the tone, the pacing, the atmosphere.., ah man, what a show.",rainwzrd,1,2021-10-11,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,sunchinemxlik,0,2021-10-11,pos,neu
